procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 95860444  22912 787428    0    0     0     0 1169477 1133133  3 12 85  0  0  0
 7  0      0 95858144  22916 787428    0    0     0     5 1161303 1124953  2 13 85  0  0  0
 5  0      0 95864944  22916 787432    0    0     0     0 1168029 1133726  2 13 85  0  0  0
 1  0      0 95864300  22916 787432    0    0     0     0 1167794 1131908  2 11 86  0  0  0
 7  0      0 95866128  22916 787436    0    0     0     0 1160530 1120611  2 12 85  0  0  0
 6  0      0 95865404  22916 787436    0    0     0     0 1171539 1133274  3 12 85  0  0  0
20  0      0 95863088  22916 787436    0    0     0     7 1167188 1130691  3 11 86  0  0  0
16  0      0 95862168  22916 787436    0    0     0     0 1161604 1123906  3 13 85  0  0  0
 7  0      0 95862312  22916 787440    0    0     0     0 1161344 1123238  2 12 85  0  0  0
 5  0      0 95861844  22916 787440    0    0     0     0 1165680 1129649  2 12 85  0  0  0
19  0      0 95859616  22916 787440    0    0     0     0 1165581 1128772  2 12 85  0  0  0
 7  0      0 95864208  22916 787440    0    0     0     5 1164956 1128767  2 13 85  0  0  0
19  0      0 95862628  22916 787440    0    0     0     0 1167736 1128799  3 13 85  0  0  0
 2  0      0 95860640  22916 787440    0    0     0     0 1157476 1119172  2 12 86  0  0  0
10  0      0 95864636  22916 787444    0    0     0     0 1162724 1124136  2 13 85  0  0  0
 1  0      0 95858396  22916 787448    0    0     0     0 1152907 1116043  3 12 85  0  0  0
 1  0      0 95859700  22916 787448    0    0     0    43 1164786 1128142  2 12 86  0  0  0
 7  0      0 95857840  22916 787448    0    0     0    15 1172857 1133094  3 13 84  0  0  0
 6  0      0 95858120  22916 787448    0    0     0     0 1155260 1113835  3 13 84  0  0  0
11  0      0 95854936  22916 787448    0    0     0     0 1168239 1128569  3 13 84  0  0  0
11  0      0 95860700  22916 787452    0    0     0     0 1157288 1118132  2 13 85  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  1      0 95860416  22916 787456    0    0     0    27 1165930 1127388  3 13 85  0  0  0
 2  0      0 95862840  22920 787456    0    0     0     1 1164043 1124720  3 14 83  0  0  0
 9  0      0 95857096  22920 787456    0    0     0     0 1174335 1137055  3 12 84  0  0  0
 6  0      0 95856168  22920 787456    0    0     0     0 1172026 1132694  2 12 85  0  0  0
 3  0      0 95866220  22920 787460    0    0     0     0 1172788 1134470  3 13 85  0  0  0
 7  0      0 95863916  22920 787464    0    0     0     0 1167769 1128650  3 13 85  0  0  0
17  0      0 95858864  22920 787464    0    0     0     5 1167497 1126907  3 13 84  0  0  0
 1  0      0 95855668  22920 787464    0    0     0     0 1170152 1129740  3 14 83  0  0  0
14  0      0 95846392  22920 787464    0    0     0     0 1174544 1135859  3 14 84  0  0  0
20  0      0 95855976  22920 787468    0    0     0     0 1169572 1130108  3 13 85  0  0  0
 5  0      0 95859572  22920 787468    0    0     0     0 1171412 1132599  3 14 84  0  0  0
 9  0      0 95858576  22920 787468    0    0     0     6 1163406 1123300  3 14 83  0  0  0
 3  0      0 95855360  22920 787472    0    0     0     0 1171434 1132560  3 14 83  0  0  0
13  0      0 95854828  22920 787472    0    0     0     0 1167202 1127485  3 14 83  0  0  0
 6  0      0 95854652  22920 787472    0    0     0     0 1173295 1133483  3 14 83  0  0  0
 6  0      0 95861700  22920 787476    0    0     0    32 1161611 1123230  2 13 85  0  0  0
 2  0      0 95862148  22920 787480    0    0     0     5 1170884 1133851  2 10 88  0  0  0
 3  0      0 95860444  22920 787480    0    0     0     0 1176250 1139725  2 13 85  0  0  0
 4  0      0 95856940  22920 787484    0    0     0     0 1162089 1121051  3 14 84  0  0  0
 9  0      0 95854276  22920 787484    0    0     0     0 1157974 1117633  3 14 83  0  0  0
 0  0      0 95859192  22920 787484    0    0     0     0 1182583 1143678  3 13 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 95860464  22920 787484    0    0     0     5 1169579 1131541  2 12 85  0  0  0
 7  0      0 95856508  22920 787484    0    0     0     0 1165167 1126595  2 13 84  0  0  0
 6  0      0 95852832  22920 787484    0    0     0     0 1171081 1131222  2 12 86  0  0  0
23  0      0 95856980  22920 787484    0    0     0     0 1176654 1139465  3 13 84  0  0  0
 3  0      0 95855160  22920 787488    0    0     0     0 1169333 1126392  3 14 83  0  0  0
11  0      0 95854872  22920 787488    0    0     0     0 1180857 1141101  3 14 83  0  0  0
