procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 95848468  24072 791420    0    0     0     0 1004771 964168  2  9 89  0  0  0
 6  0      0 95852068  24072 791420    0    0     0     0 1007855 966268  2  8 90  0  0  0
10  0      0 95853632  24072 791420    0    0     0     5 1002907 961731  2  9 89  0  0  0
 6  0      0 95861088  24072 791420    0    0     0     0 991944 950392  2  9 88  0  0  0
 0  0      0 95847240  24072 791424    0    0     0     0 1001237 961566  2  9 89  0  0  0
 3  0      0 95853544  24072 791424    0    0     0     0 1002300 962027  2  9 89  0  0  0
 5  0      0 95856496  24072 791428    0    0     0     0 1009286 971111  2  9 89  0  0  0
 9  0      0 95848812  24072 791428    0    0     0    26 1006968 965948  2 10 88  0  0  0
 3  0      0 95848212  24072 791428    0    0     0     0 1013078 971126  2  9 89  0  0  0
 5  0      0 95848716  24072 791428    0    0     0     0 1006903 966769  2  8 91  0  0  0
 3  0      0 95840696  24072 791428    0    0     0     0 1003950 961561  2 10 89  0  0  0
 2  0      0 95856648  24072 791432    0    0     0     0 1002553 962314  2  9 89  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95847196  24072 791436    0    0     0     5 1003966 963605  2 10 88  0  0  0
 7  0      0 95846616  24072 791436    0    0     0     0 999688 959030  2  9 89  0  0  0
 6  0      0 95844436  24072 791436    0    0     0     0 1006157 964804  2  9 89  0  0  0
 4  0      0 95848428  24072 791436    0    0     0     0 999907 956708  2  8 90  0  0  0
 5  0      0 95843464  24072 791436    0    0     0     0 1002065 961076  2  9 89  0  0  0
 6  0      0 95849776  24072 791436    0    0     0     5 1004702 962284  2  8 90  0  0  0
 3  0      0 95847448  24072 791444    0    0     0     0 1002705 961550  2 11 86  0  0  0
 1  0      0 95846240  24072 791444    0    0     0     0 1004042 962919  2  9 89  0  0  0
11  0      0 95839516  24072 791444    0    0     0     0 999727 959672  2  8 90  0  0  0
 2  0      0 95845300  24072 791448    0    0     0     0 1003287 960677  2  9 89  0  0  0
 9  0      0 95850224  24072 791448    0    0     0    16 1006604 964296  2  8 90  0  0  0
 3  0      0 95844508  24072 791448    0    0     0    11 1004631 964237  2 10 88  0  0  0
 2  0      0 95842812  24072 791452    0    0     0     0 1002785 962011  2 10 88  0  0  0
 5  0      0 95840736  24072 791452    0    0     0     0 997344 954057  2 10 88  0  0  0
10  0      0 95848636  24072 791452    0    0     0     0 1006762 966172  2  9 89  0  0  0
 8  0      0 95843688  24072 791456    0    0     0    37 1009234 968645  2  9 89  0  0  0
 8  0      0 95841132  24072 791456    0    0     0    11 1008856 968757  2  9 89  0  0  0
 1  0      0 95842776  24072 791460    0    0     0     0 1009754 968504  2 10 88  0  0  0
 6  0      0 95849172  24072 791464    0    0     0     0 1002975 962972  2  9 89  0  0  0
 5  0      0 95844400  24072 791464    0    0     0     0 1006021 964795  2 10 88  0  0  0
 8  0      0 95842344  24072 791464    0    0     0     0 1004157 964193  2  9 88  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 95838428  24072 791464    0    0     0     5 1002442 960219  2  9 89  0  0  0
 3  0      0 95839328  24072 791464    0    0     0     0 1007206 966563  2  9 88  0  0  0
 5  0      0 95848328  24072 791464    0    0     0     0 1005443 964339  2  9 88  0  0  0
 2  0      0 95852052  24072 791468    0    0     0     0 1006754 967279  2  9 90  0  0  0
 3  0      0 95848552  24072 791468    0    0     0     0 1006890 966751  2  9 90  0  0  0
 6  0      0 95844596  24072 791468    0    0     0     5 1005367 966399  2  9 89  0  0  0
