procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0      0 95822628  24304 778228    0    0     0     0 1484974 1821679 10 12 78  0  0  0
 6  0      0 95822632  24304 778248    0    0     0     4 1483490 1823694 10 12 78  0  0  0
13  0      0 95822632  24304 778268    0    0     0     0 1478683 1815126  9 11 80  0  0  0
14  0      0 95822636  24304 778296    0    0     0     0 1482093 1819094 10 12 78  0  0  0
 5  0      0 95822636  24304 778312    0    0     0     5 1479461 1810016 10 12 78  0  0  0
19  0      0 95822388  24304 778336    0    0     0     0 1477551 1806774 11 12 78  0  0  0
 9  0      0 95822384  24304 778356    0    0     0     5 1484054 1824499 10 12 78  0  0  0
12  0      0 95821596  24304 778380    0    0     0     0 1476373 1802569 10 11 79  0  0  0
 1  0      0 95821592  24304 778400    0    0     0     0 1476574 1801815 10 11 79  0  0  0
11  0      0 95821592  24304 778424    0    0     0    13 1472702 1794779 10 12 78  0  0  0
12  0      0 95821596  24304 778444    0    0     0     0 1481399 1822353 10 11 79  0  0  0
 3  0      0 95821344  24304 778464    0    0     0    15 1478602 1806356  9 12 79  0  0  0
10  0      0 95821336  24304 778484    0    0     0     0 1476419 1803595 10 11 79  0  0  0
 4  0      0 95821332  24304 778512    0    0     0     0 1473763 1798831 10 13 77  0  0  0
12  0      0 95821332  24304 778532    0    0     0     0 1477499 1807583 10 11 79  0  0  0
 9  0      0 95821328  24308 778556    0    0     0    10 1476423 1802967 11 12 77  0  0  0
20  0      0 95821076  24308 778580    0    0     0   658 1477965 1801375 10 12 78  0  0  0
13  0      0 95821324  24308 778600    0    0     0     0 1475552 1799594  9 12 79  0  0  0
10  0      0 95821324  24308 778616    0    0     0     0 1480565 1812346  9 11 79  0  0  0
19  0      0 95821328  24308 778640    0    0     0     0 1478523 1809769 10 11 78  0  0  0
14  0      0 95821328  24308 778664    0    0     0    10 1482802 1818098 10 12 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95820824  24308 778684    0    0     0   106 1474516 1800722 10 12 78  0  0  0
12  0      0 95820824  24308 778704    0    0     0     0 1481524 1814165 11 13 77  0  0  0
12  0      0 95820820  24308 778728    0    0     0     0 1476502 1802091 10 12 78  0  0  0
 6  0      0 95820824  24308 778748    0    0     0     0 1478219 1804597 10 11 79  0  0  0
15  0      0 95820824  24308 778768    0    0     0     7 1478246 1809127 10 12 78  0  0  0
16  0      0 95820820  24308 778796    0    0     0     0 1472947 1792646  9 12 79  0  0  0
14  0      0 95820824  24308 778820    0    0     0     0 1477464 1810614 10 12 77  0  0  0
 3  0      0 95820828  24308 778836    0    0     0     0 1475127 1798232 10 12 77  0  0  0
18  0      0 95820828  24308 778860    0    0     0     0 1479923 1810686 10 12 77  0  0  0
12  0      0 95820320  24312 778884    0    0     0     5 1475971 1797403 10 13 77  0  0  0
11  0      0 95820320  24312 778904    0    0     0    41 1477448 1805703 11 12 78  0  0  0
 8  0      0 95820568  24312 778924    0    0     0     0 1474527 1800401  9 11 80  0  0  0
10  0      0 95820564  24312 778952    0    0     0     0 1480631 1811664 10 13 78  0  0  0
17  0      0 95820556  24312 778972    0    0     0     0 1480815 1814659  9 11 79  0  0  0
10  0      0 95820552  24312 778996    0    0     0     6 1476458 1804525  9 12 79  0  0  0
10  0      0 95820552  24312 779020    0    0     0     0 1487937 1826857 11 12 78  0  0  0
 9  0      0 95820296  24312 779044    0    0     0     0 1480594 1819634 10 11 79  0  0  0
 7  0      0 95820548  24312 779060    0    0     0     0 1484777 1829740 10 12 78  0  0  0
16  0      0 95820548  24312 779088    0    0     0     0 1483718 1828854 10 12 77  0  0  0
16  0      0 95809472  24312 790832    0    0     0     5 1490365 1837491  9 12 79  0  0  0
11  0      0 95809220  24312 791052    0    0     0     0 1477940 1808821 10 12 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 95808960  24312 791340    0    0     0     0 1486353 1829367 10 12 79  0  0  0
 3  0      0 95808708  24312 791632    0    0     0     0 1485507 1824368 10 12 78  0  0  0
14  0      0 95808460  24312 791864    0    0     0     0 1479970 1809194 11 12 77  0  0  0
 4  0      0 95808208  24312 792004    0    0     0     0 1478467 1808801 10 11 79  0  0  0
11  0      0 95808204  24312 792024    0    0     0    36 1481104 1815367 10 12 78  0  0  0
 5  0      0 95808192  24312 792048    0    0     0     0 1480991 1817765 11 13 76  0  0  0
