procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 95810708  22364 790420    0    0     0     0 1411462 1681339 11 14 75  0  0  0
11  0      0 95806176  22368 795248    0    0     0     6 1413404 1682728 10 13 76  0  0  0
 2  0      0 95803408  22368 798216    0    0     0     0 1410183 1674362 10 13 77  0  0  0
18  0      0 95801140  22368 800656    0    0     0     0 1422030 1700466 10 13 76  0  0  0
14  0      0 95799120  22368 802652    0    0     0     0 1416984 1692911 11 12 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 95796600  22368 805076    0    0     0     0 1412271 1685695 10 13 77  0  0  0
13  0      0 95794332  22372 807552    0    0     0     6 1419565 1698920 10 14 77  0  0  0
17  0      0 95790812  22372 811008    0    0     0     0 1418962 1694248 10 13 77  0  0  0
23  0      0 95788036  22372 813568    0    0     0     0 1417156 1698705  9 13 78  0  0  0
11  0      0 95788036  22372 813592    0    0     0     0 1420360 1701225 10 14 76  0  0  0
 7  0      0 95783516  22372 817668    0    0     0     0 1414174 1688419 10 14 77  0  0  0
11  0      0 95781500  22380 819512    0    0     0 25092 1412769 1684241 10 14 76  0  0  0
18  0      0 95777472  22380 823612    0    0     0     0 1419307 1699733  9 13 78  0  0  0
10  0      0 95775196  22380 825848    0    0     0     0 1421530 1707071 10 13 77  0  0  0
12  0      0 95772924  22380 828588    0    0     0     0 1417159 1698666 10 13 76  0  0  0
10  0      0 95772932  22380 828604    0    0     0     0 1417552 1703784 10 12 78  0  0  0
15  0      0 95769924  22380 832228    0    0     0 46316 1425649 1717795 10 13 77  0  0  0
 8  0      0 95766144  22380 836124    0    0     0     0 1417508 1696771 10 14 77  0  0  0
10  0      0 95762608  22380 838884    0    0     0     0 1409626 1680231  9 14 76  0  0  0
 4  0      0 95760844  22380 841264    0    0     0     0 1423444 1709641 10 13 77  0  0  0
16  0      0 95758324  22380 843768    0    0     0     0 1413540 1687760  9 12 79  0  0  0
 9  0      0 95757324  22384 846436    0    0     0    15 1417206 1700762 12 14 74  0  0  0
12  0      0 95754316  22384 849132    0    0     0     0 1411618 1682977  8 13 79  0  0  0
15  0      0 95751552  22384 851632    0    0     0     0 1417053 1695751 10 14 76  0  0  0
24  0      0 95748272  22384 855064    0    0     0     0 1413822 1686947 10 13 77  0  0  0
 2  0      0 95748272  22384 855080    0    0     0     0 1417499 1702306 10 12 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 95742972  22388 860168    0    0     0    31 1418610 1701660 11 13 76  0  0  0
11  0      0 95742720  22388 860188    0    0     0     0 1408290 1672532  9 12 79  0  0  0
10  0      0 95737188  22388 865312    0    0     0     0 1408861 1669923 10 14 76  0  0  0
 8  0      0 95734924  22388 867944    0    0     0     0 1424076 1710181  9 13 78  0  0  0
 5  0      0 95732904  22388 869692    0    0     0     0 1410286 1673287 10 13 77  0  0  0
20  0      0 95731644  22388 871192    0    0     0     6 1417382 1690153 10 14 76  0  0  0
