procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
18  0      0 95134032  23532 1435540    0    0     0     0 1106520 288375 11 13 76  0  0  0
14  0      0 95134100  23532 1438380    0    0     0     0 1107011 287334 11 11 79  0  0  0
14  0      0 95126180  23532 1440580    0    0     0     0 1109782 288179 12 11 77  0  0  0
 7  0      0 95129468  23532 1443120    0    0     0     5 1109267 287961 12 12 76  0  0  0
 9  0      0 95121652  23532 1445420    0    0     0     0 1100952 286628 11 11 78  0  0  0
 9  0      0 95119244  23532 1447688    0    0     0     0 1105054 288065 12 12 75  0  0  0
 5  0      0 95122180  23532 1449472    0    0     0     0 1104531 286457 11 12 78  0  0  0
 1  0      0 95118320  23532 1453484    0    0     0     0 1101886 283791 12 11 77  0  0  0
 3  0      0 95109264  23532 1455980    0    0     0     0 1104083 285108 13 11 76  0  0  0
13  0      0 95109396  23536 1457972    0    0     0     5 1104505 284306 11 11 78  0  0  0
 3  0      0 95111684  23536 1461024    0    0     0     0 1099525 285048 10 11 79  0  0  0
10  0      0 95105892  23536 1462964    0    0     0     0 1096574 285434 13 12 75  0  0  0
 8  0      0 95103160  23536 1465504    0    0     0     0 1095675 281360 13 11 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 95099392  23536 1467812    0    0     0     0 1096619 283114 12 11 77  0  0  0
 5  0      0 95094724  23536 1469320    0    0     0     5 1096877 281972 12 11 77  0  0  0
14  0      0 95091684  23536 1472536    0    0     0     0 1101618 281398 12 11 77  0  0  0
 1  0      0 95093776  23536 1475060    0    0     0     0 1099091 281232 12 12 76  0  0  0
 7  0      0 95088148  23536 1476932    0    0     0     0 1099420 281538 13 12 75  0  0  0
 8  0      0 95085044  23536 1479916    0    0     0 16998 1104936 282488 12 10 78  0  0  0
